city,ZipCode,Price,Pollution index,HospitalDistance,TouristScore,Bank/ATM,SchoolDistance,SoldDate,BiddedDate,DistToTown,isfloodedArea,IsTsunmaiAlertedArea,Population index,Latitude,Longtitude
Havelock Town,500,59333276.13,58.3,1.124,62.68,1.2,1.22,7/5/2015,8/11/2017,1.28,0,0,62.86,6.879444,79.865278
Havelock Town,500,59237547.37,58.11,1.1265,62.56,1.21,1.22,7/3/2015,5/17/2014,1.28,0,0,62.59,6.879444,79.865278
Havelock Town,500,59174855.18,58.11,1.128,62.49,1.21,1.22,7/2/2015,4/3/2013,1.28,1,0,62.31,6.879444,79.865278
wellawatha,600,59081130.21,58.11,1.13,62.32,1.21,1.23,6/30/2015,9/2/2012,1.28,1,0,62.21,6.874657,79.860483
wellawatha,600,59050536.26,58.05,1.1302,62.28,1.21,1.24,6/24/2015,4/7/2013,1.28,0,0,62.19,6.874657,79.860483
wellawatha,600,59016201.27,57.99,1.1304,62.23,1.22,1.24,6/23/2015,6/1/2014,1.29,0,0,61.91,6.874657,79.860483
wellawatha,600,58925267.37,57.98,1.1336,62.06,1.22,1.24,6/22/2015,12/20/2017,1.29,0,0,61.81,6.874657,79.860483
wellawatha,600,58906959.14,57.97,1.1403,61.67,1.22,1.24,6/22/2015,6/10/2015,1.29,1,0,61.78,6.874657,79.860483
wellawatha,600,58904061.68,57.85,1.1403,61.32,1.22,1.25,6/21/2015,12/6/2013,1.29,0,0,60.92,6.874657,79.860483
wellawatha,600,58863596.03,57.81,1.1433,61.28,1.23,1.25,6/19/2015,2/9/2014,1.29,1,0,60.71,6.874657,79.860483
wellawatha,600,58636696.93,57.61,1.1484,61.27,1.24,1.26,6/17/2015,4/14/2014,1.29,0,0,60.6,6.874657,79.860483
wellawatha,600,58631893.44,57.57,1.1507,61.1,1.24,1.26,6/16/2015,,1.3,1,0,60.56,6.874657,79.860483
wellawatha,600,58612266.81,57.35,1.1541,61.06,1.24,1.26,6/15/2015,9/28/2014,1.3,0,0,60.54,6.874657,79.860483
wellawatha,600,58564470.22,57.32,1.1582,60.95,1.24,1.26,6/9/2015,12/28/2015,1.3,0,0,60.47,6.874657,79.860483
wellawatha,600,58456411.31,57.24,1.1619,60.89,1.25,1.26,6/7/2015,3/30/2015,1.3,0,0,60.41,6.874657,79.860483
wellawatha,600,58397785.3,57.2,1.1621,60.73,1.25,1.27,5/29/2015,4/8/2018,1.3,0,0,60.38,6.874657,79.860483
wellawatha,600,58368877.93,57.18,1.1636,60.68,1.25,1.27,5/29/2015,12/15/2016,1.3,1,0,60.23,6.874657,79.860483
wellawatha,600,58249969.33,56.97,1.1686,60.56,1.25,1.28,5/29/2015,12/20/2017,1.3,1,0,60.01,6.874657,79.860483
wellawatha,600,58135208.7,56.89,1.1711,60.5,1.25,1.28,5/28/2015,8/2/2017,1.31,0,0,59.99,6.874657,79.860483
wellawatha,600,58093116.98,56.85,1.1752,60.45,1.26,1.28,5/26/2015,11/1/2017,1.31,0,0,59.96,6.874657,79.860483
wellawatha,600,58060126.14,56.81,1.177,60.43,1.26,1.28,5/23/2015,1/11/2018,1.31,0,0,59.86,6.874657,79.860483
wellawatha,600,57932280.83,56.75,1.1822,60.39,1.27,1.28,5/22/2015,2/23/2013,1.31,0,0,59.86,6.874657,79.860483
Dehiwala,1350,57798339.41,56.73,1.1829,60.28,1.28,1.28,5/22/2015,3/15/2017,1.31,1,0,59.72,6.873056,6.873056
Dehiwala,10350,57754423.56,56.7,1.19,60.25,1.28,1.28,5/17/2015,,1.32,0,0,59.65,6.873056,6.873056
Dehiwala,10350,57481494.29,56.69,1.1931,60.14,1.28,1.28,5/12/2015,4/23/2012,1.32,0,0,59.46,6.873056,6.873056
Dehiwala,10350,57478930.74,56.69,1.1937,60.06,1.28,1.28,5/12/2015,12/13/2015,1.33,0,0,59.38,6.873056,6.873056
Dehiwala,10350,57475239.45,56.47,1.1945,59.96,1.29,1.29,5/10/2015,7/27/2017,1.33,0,0,59.37,6.873056,6.873056
Dehiwala,10350,57352054.62,56.44,1.1962,59.81,1.29,1.29,5/10/2015,2/3/2015,1.33,1,0,59.25,6.873056,6.873056
Dehiwala,10350,57325100.86,56.36,1.2009,59.7,1.29,1.29,5/10/2015,,1.33,1,0,59.23,6.873056,6.873056
Dehiwala,10350,57237169.57,56.25,1.2015,59.54,1.29,1.3,5/7/2015,7/18/2012,1.33,0,0,58.93,6.873056,6.873056
Dehiwala,10350,57162350.76,56.17,1.2024,59.38,1.29,1.31,5/2/2015,2/3/2013,1.34,1,0,58.88,6.873056,6.873056
Dehiwala,10350,57047036.86,56.15,1.2105,59.08,1.29,1.31,5/1/2015,10/27/2014,1.34,0,0,58.49,6.873056,6.873056
Dehiwala,10350,57017538.19,56.15,1.2148,58.97,1.3,1.31,4/29/2015,9/21/2016,1.34,0,0,58.31,6.873056,6.873056
Dehiwala,10350,56960558.02,56.09,1.2161,58.95,1.3,1.31,4/25/2015,9/7/2014,1.34,0,0,58.13,6.873056,6.873056
Dehiwala,10350,56886713.22,55.94,1.2229,58.82,1.31,1.31,4/18/2015,1/26/2014,1.35,0,0,58.08,6.873056,6.873056
Dehiwala,10350,56815681.25,55.81,1.2245,58.76,1.31,1.31,4/17/2015,8/9/2014,1.35,1,0,58.06,6.873056,6.873056
Dehiwala,10350,56710691.04,55.79,1.226,58.68,1.32,1.31,4/16/2015,5/7/2012,1.36,0,0,58.05,6.873056,6.873056
Dehiwala,10350,56541247.9,55.77,1.2325,58.63,1.32,1.32,4/14/2015,4/15/2013,1.36,0,0,58,6.873056,6.873056
Dehiwala,10350,56523707.49,55.71,1.2329,58.52,1.32,1.32,4/13/2015,8/28/2017,1.36,0,0,57.8,6.873056,6.873056
Dehiwala,10350,56314210.12,55.71,1.233,58.51,1.33,1.32,4/12/2015,7/11/2015,1.36,0,0,57.75,6.873056,6.873056
Dehiwala,10350,56203097.61,55.69,1.2334,58.5,1.33,1.32,4/11/2015,9/23/2012,1.37,0,0,57.73,6.873056,6.873056
Dehiwala,10350,56052959.29,55.66,1.239,58.22,1.33,1.32,4/7/2015,3/25/2013,1.38,1,0,57.72,6.873056,6.873056
Mountin Lavania,10370,55962093.98,55.58,1.2405,58.2,1.33,1.33,4/6/2015,6/5/2012,1.38,0,0,57.58,6.873056,79.875833
Mountin Lavania,10370,55882182.4,55.54,1.2429,58.14,1.33,1.33,4/6/2015,8/17/2015,1.38,1,0,57.48,6.873056,79.875833
Mountin Lavania,10370,55810038.49,55.47,1.2457,58.13,1.33,1.33,3/31/2015,11/10/2016,1.38,1,0,57.31,6.873056,79.875833
Mountin Lavania,10370,55781865.11,55.38,1.2469,57.93,1.33,1.33,3/30/2015,5/13/2014,1.38,0,0,57.31,6.873056,79.875833
Mountin Lavania,10370,55678085.36,55.31,1.2496,57.58,1.34,1.33,3/29/2015,9/6/2014,1.39,0,0,57.3,6.873056,79.875833
Mountin Lavania,10370,55600428.4,55.28,1.255,57.4,1.34,1.34,3/24/2015,10/22/2012,1.39,1,0,57.22,6.873056,79.875833
Mountin Lavania,10370,55597581.92,55.23,1.2553,57.3,1.35,1.34,3/24/2015,,1.4,1,0,57.17,6.873056,79.875833
Mountin Lavania,10370,55591895.57,55.18,1.2555,57.23,1.35,1.34,3/24/2015,4/27/2018,1.4,0,0,57.02,6.873056,79.875833
Mountin Lavania,10370,55577677.7,55.15,1.2564,57.23,1.35,1.34,3/22/2015,9/10/2016,1.4,1,0,56.97,6.873056,79.875833
Mountin Lavania,10370,55533268.53,55.08,1.2591,56.67,1.35,1.35,3/21/2015,6/23/2013,1.4,1,0,56.94,6.873056,79.875833
Mountin Lavania,10370,55506543.73,55.06,1.2634,56.59,1.36,1.35,3/18/2015,2/13/2015,1.41,0,0,56.93,6.873056,79.875833
Mountin Lavania,10370,55496192.19,55.03,1.2643,56.57,1.36,1.36,3/18/2015,11/30/2017,1.41,1,0,56.76,6.873056,79.875833
Mountin Lavania,10370,55485682.64,55.02,1.2678,56.37,1.36,1.38,3/15/2015,1/31/2016,1.42,1,0,56.76,6.873056,79.875833
Mountin Lavania,10370,55456742.94,54.51,1.2698,56.35,1.37,1.38,3/15/2015,7/12/2013,1.42,1,0,56.7,6.873056,79.875833
Mountin Lavania,10370,55435810,54.39,1.2704,56.26,1.37,1.38,3/12/2015,11/30/2015,1.42,0,0,56.65,6.873056,79.875833
Mountin Lavania,10370,55356828.22,54.37,1.2732,56.24,1.38,1.39,3/9/2015,5/27/2014,1.43,1,0,56.38,6.873056,79.875833
Mountin Lavania,10370,55310852.09,54.34,1.2741,56.21,1.38,1.4,3/8/2015,,1.43,1,0,56.35,6.873056,79.875833
Mountin Lavania,10370,55240094.76,54.33,1.2772,56.19,1.38,1.41,3/7/2015,9/18/2014,1.44,1,0,56.06,6.873056,79.875833
Mountin Lavania,10370,55200561.09,54.32,1.2799,56.04,1.38,1.41,3/7/2015,1/11/2014,1.44,1,0,56.06,6.873056,79.875833
Mountin Lavania,10370,55130161.33,54.24,1.2802,55.89,1.39,1.41,3/7/2015,9/12/2015,1.45,0,0,56.04,6.873056,79.875833
Mountin Lavania,10370,54972341.89,54.16,1.2811,55.88,1.39,1.41,3/4/2015,5/5/2012,1.45,0,0,56,6.873056,79.875833
Ratmalana,10390,54768076.95,54.07,1.2819,55.86,1.4,1.41,3/4/2015,3/31/2018,1.45,1,0,55.92,6.821944,79.886111
Ratmalana,10390,54743971.52,53.84,1.285,55.84,1.4,1.41,3/3/2015,11/15/2012,1.45,1,0,55.86,6.821944,79.886111
Ratmalana,10390,54584198.74,53.55,1.291,55.62,1.42,1.42,2/27/2015,,1.45,0,0,55.74,6.821944,79.886111
Ratmalana,10390,54574611.91,53.51,1.3041,55.62,1.42,1.42,2/21/2015,10/31/2016,1.45,0,0,55.65,6.821944,79.886111
Ratmalana,10390,54566515.9,53.44,1.31,55.61,1.43,1.43,2/18/2015,4/15/2018,1.45,1,0,55.42,6.821944,79.886111
Ratmalana,10390,54549644.71,52.99,1.3117,55.57,1.43,1.43,2/16/2015,,1.46,1,0,55.3,6.821944,79.886111
Ratmalana,10390,54543066.19,52.96,1.3143,55.51,1.43,1.44,2/14/2015,6/15/2012,1.46,1,0,55.18,6.821944,79.886111
Ratmalana,10390,54510375.47,52.92,1.3168,55.07,1.44,1.44,2/11/2015,2/27/2014,1.46,1,0,55.11,6.821944,79.886111
Ratmalana,10390,54500781.99,52.91,1.324,55.05,1.45,1.45,2/11/2015,3/1/2014,1.47,0,0,55.08,6.821944,79.886111
Ratmalana,10390,54463634.26,52.64,1.3258,54.78,1.45,1.45,2/10/2015,7/11/2016,1.47,0,0,54.98,6.821944,79.886111
Ratmalana,10390,54399007.29,52.45,1.3289,54.49,1.45,1.45,2/10/2015,4/11/2015,1.47,0,0,54.95,6.821944,79.886111
Ratmalana,10390,54302009.83,52.42,1.3303,54.35,1.46,1.45,2/10/2015,6/23/2016,1.48,1,0,54.86,6.821944,79.886111
Ratmalana,10390,54227148.98,52.27,1.3389,54.23,1.46,1.45,2/10/2015,7/30/2012,1.48,0,0,54.67,6.821944,79.886111
Ratmalana,10390,54200140.65,52.27,1.3395,54.21,1.47,1.46,2/7/2015,3/20/2015,1.48,0,0,54.56,6.821944,79.886111
Ratmalana,10390,54183220.49,52.21,1.3402,54.21,1.47,1.46,2/3/2015,9/2/2017,1.49,1,0,54.23,6.821944,79.886111
Ratmalana,10390,54182861.22,52.1,1.3443,53.62,1.47,1.46,2/2/2015,1/10/2018,1.49,0,0,53.71,6.821944,79.886111
Ratmalana,10390,54079418.54,52.1,1.3466,53.61,1.48,1.47,1/28/2015,8/7/2014,1.49,1,0,53.7,6.821944,79.886111
Ratmalana,10390,53958552.36,52.08,1.3512,53.49,1.48,1.47,1/28/2015,1/10/2017,1.5,0,0,53.64,6.821944,79.886111
Moratuwa,10400,53912868.06,52.02,1.3529,53.46,1.49,1.48,1/26/2015,9/2/2016,1.5,1,0,53.5,6.799072,79.876678
Moratuwa,10400,53896311.92,51.75,1.3536,53.31,1.49,1.49,1/25/2015,5/10/2012,1.5,0,0,53.38,6.799072,79.876678
Moratuwa,10400,53825579.74,51.72,1.3604,53.22,1.49,1.49,1/25/2015,6/11/2015,1.51,1,0,53.37,6.799072,79.876678
Moratuwa,10400,53614308.14,51.67,1.3604,53.02,1.5,1.49,1/22/2015,12/11/2014,1.51,0,0,53.28,6.799072,79.876678
Moratuwa,10400,53544201.83,51.46,1.3647,52.73,1.5,1.49,1/22/2015,3/31/2014,1.51,1,0,53.26,6.799072,79.876678
Moratuwa,10400,53462516,51.34,1.3658,52.51,1.51,1.49,1/16/2015,5/17/2013,1.52,0,0,53.17,6.799072,79.876678
Moratuwa,10400,53422731.63,51.32,1.3671,52.45,1.51,1.49,1/16/2015,,1.53,1,0,52.85,6.799072,79.876678
Moratuwa,10400,53302507.77,51.31,1.3673,52.45,1.51,1.49,1/15/2015,2/28/2014,1.53,,0,52.83,6.799072,79.876678
Moratuwa,10400,53281078.15,51.24,1.3724,52.32,1.52,1.49,1/14/2015,10/16/2013,1.53,1,0,52.81,6.799072,79.876678
Moratuwa,10400,53248949.64,50.87,1.3739,52.32,1.52,1.5,1/13/2015,11/23/2015,1.54,1,0,52.75,6.799072,79.876678
Moratuwa,10400,52918235.44,50.85,1.376,52.29,1.52,1.51,1/12/2015,3/29/2015,1.54,0,0,52.67,6.799072,79.876678
Moratuwa,10400,52918039.57,50.76,1.381,52.28,1.52,1.51,1/12/2015,2/8/2017,1.54,0,0,52.61,6.799072,79.876678
Moratuwa,10400,52897194,50.75,1.3811,52.17,1.53,1.51,1/6/2015,3/6/2012,1.54,1,0,52.6,6.799072,79.876678
Moratuwa,10400,52863854.76,50.74,1.3831,52.11,1.53,1.52,1/6/2015,3/10/2018,1.54,1,0,52.57,6.799072,79.876678
Moratuwa,10400,52781779.34,50.7,1.3867,51.89,1.54,1.52,1/1/2015,10/28/2014,1.55,1,0,52.54,6.799072,79.876678
colombo-07,700,52629841.97,50.69,1.3897,51.87,1.54,1.52,12/26/2014,,1.55,0,0,52.47,6.906667,79.863333
colombo-07,700,52493548.76,50.62,1.3917,51.59,1.54,1.52,12/22/2014,5/30/2017,1.56,1,0,52.29,6.906667,79.863333
colombo-07,700,52473711.96,50.49,1.3958,51.51,1.54,1.52,12/21/2014,7/19/2016,1.56,0,0,52.26,6.906667,79.863333
colombo-07,700,52353178.67,50.46,1.3965,51.38,1.54,1.53,12/21/2014,11/18/2012,1.56,0,0,52.04,6.906667,79.863333
colombo-07,700,52308419.86,50.34,1.3968,51.34,1.54,1.53,12/20/2014,2/13/2012,1.56,1,0,51.94,6.906667,79.863333
colombo-07,700,52161859.8,50.25,1.397,51.25,1.55,1.53,12/20/2014,5/30/2013,1.57,1,0,51.91,6.906667,79.863333
colombo-07,700,52144263.8,50.17,1.4016,51.25,1.56,1.53,12/17/2014,5/10/2012,1.57,0,0,51.81,6.906667,79.863333
colombo-07,700,52057928.05,50.08,1.4016,51.1,1.56,1.53,12/13/2014,1/9/2018,1.57,0,0,51.8,6.906667,79.863333
colombo-07,700,52029096.16,49.99,1.4082,51.08,1.56,1.54,12/8/2014,12/11/2017,1.58,0,0,51.79,6.906667,79.863333
colombo-07,700,51751683.64,49.95,1.4126,51,1.57,1.54,12/8/2014,1/29/2018,1.58,1,0,51.72,6.906667,79.863333
colombo-07,700,51718539.61,49.71,1.4244,51,1.57,1.54,12/7/2014,,1.58,0,0,51.54,6.906667,79.863333
colombo-07,700,51643457.83,49.68,1.4273,50.82,1.57,1.54,12/6/2014,,1.59,1,0,51.53,6.906667,79.863333
colombo-07,700,51590019.27,49.38,1.4303,50.57,1.57,1.55,11/28/2014,,1.59,1,0,51.36,6.906667,79.863333
colombo-07,700,51492754.36,49.04,1.4379,50.23,1.57,1.55,11/23/2014,6/25/2012,1.59,0,0,51.24,6.906667,79.863333
colombo-07,700,51381905.82,49,1.4391,50.2,1.58,1.55,11/22/2014,9/6/2015,1.6,1,0,51.23,6.906667,79.863333
colombo-07,700,51163742.39,48.99,1.4393,50.05,1.58,1.56,11/21/2014,5/2/2013,1.6,1,0,51.21,6.906667,79.863333
colombo-07,700,51112056.48,48.96,1.4398,49.79,1.58,1.57,11/21/2014,5/27/2014,1.6,0,0,51.08,6.906667,79.863333
colombo-07,700,51108106.11,48.9,1.4409,49.56,1.59,1.57,11/20/2014,10/24/2015,1.6,1,0,51.03,6.906667,79.863333
colombo-07,700,51051737.9,48.77,1.4417,49.34,1.59,1.57,11/20/2014,7/24/2016,1.6,0,0,50.75,6.900556,79.853333
Kollupitiya,300,50868796.47,48.77,1.4419,49.27,1.59,1.57,11/19/2014,8/3/2012,1.61,1,0,50.47,6.900556,79.853333
Kollupitiya,300,50792382.34,48.72,1.4431,49.25,1.59,1.59,11/19/2014,9/18/2017,1.62,0,0,50.23,6.900556,79.853333
Kollupitiya,300,50645282.77,48.62,1.4478,49.2,1.59,1.59,11/19/2014,3/13/2014,1.62,1,0,50.21,6.900556,79.853333
Kollupitiya,300,50600698.45,48.56,1.4538,49.15,1.59,1.59,11/17/2014,2/6/2017,1.62,0,0,50.08,6.900556,79.853333
Kollupitiya,300,50551973.58,48.33,1.4612,48.95,1.6,1.59,11/16/2014,8/28/2013,1.62,0,0,49.86,6.900556,79.853333
Kollupitiya,300,50513877.49,48.05,1.4657,48.84,1.6,1.6,11/12/2014,,1.63,0,0,49.83,6.900556,79.853333
Kollupitiya,300,50465384.5,48.04,1.4658,48.72,1.6,1.6,11/7/2014,1/4/2017,1.63,1,0,49.72,6.900556,79.853333
Kollupitiya,300,50452160.2,47.99,1.4734,48.7,1.61,1.6,11/7/2014,11/1/2015,1.63,1,0,49.67,6.900556,79.853333
Kollupitiya,300,50284279.65,47.92,1.474,48.68,1.61,1.61,11/6/2014,5/25/2012,1.63,1,0,49.63,6.900556,79.853333
Kollupitiya,300,50275404.43,47.8,1.4752,48.54,1.62,1.61,11/6/2014,9/21/2017,1.64,1,0,49.6,6.900556,79.853333
Kollupitiya,300,50211743.35,47.63,1.479,48.44,1.63,1.61,11/6/2014,5/27/2013,1.64,0,0,49.56,6.900556,79.853333
Kollupitiya,300,50052078.72,47.56,1.4794,48.12,1.63,1.61,11/3/2014,8/22/2012,1.64,1,0,49.45,6.900556,79.853333
Kollupitiya,300,49878658.72,47.49,1.4889,48.1,1.63,1.61,11/2/2014,1/14/2016,1.64,1,0,49.41,6.900556,79.853333
Kollupitiya,300,49815285.51,47.39,1.497,48.01,1.63,1.62,10/31/2014,9/1/2016,1.65,1,0,49.37,6.900556,79.853333
Kollupitiya,300,49784391.8,47.05,1.5114,47.96,1.63,1.62,10/29/2014,11/1/2016,1.65,0,0,49.3,6.900556,79.853333
Kollupitiya,300,49671408.98,46.91,1.5132,47.96,1.63,1.62,10/26/2014,1/23/2018,1.65,0,0,48.97,6.900556,79.853333
Kollupitiya,300,49662396.85,46.87,1.5181,47.94,1.64,1.63,10/22/2014,11/28/2017,1.66,1,0,48.92,6.900556,79.853333
Kollupitiya,300,49443635.65,46.82,1.5182,47.9,1.64,1.64,10/21/2014,,1.66,0,0,48.89,6.900556,79.853333
Kollupitiya,300,49200937.25,46.72,1.5224,47.76,1.64,1.64,10/17/2014,8/19/2012,1.67,0,0,48.77,6.900556,79.853333
Kollupitiya,300,49132600.66,46.68,1.528,47.66,1.64,1.65,10/16/2014,,1.67,0,0,48.77,6.900556,79.853333
Kollupitiya,300,48816534.35,46.63,1.5294,47.65,1.64,1.65,10/16/2014,7/18/2015,1.67,0,0,48.76,6.900556,79.853333
Bambalapittiya,400,48811523.34,46.59,1.5301,47.56,1.65,1.65,10/15/2014,9/26/2015,1.68,0,0,48.73,6.888889,79.856667
Bambalapittiya,400,48386001.62,46.31,1.5381,47.55,1.66,1.65,10/13/2014,2/6/2017,1.68,0,0,48.55,6.888889,79.856667
Bambalapittiya,400,48374524.66,46.15,1.5391,47.55,1.66,1.66,10/11/2014,2/8/2017,1.68,1,0,47.94,6.888889,79.856667
Bambalapittiya,400,48344082.41,46.04,1.5421,47.38,1.66,1.66,10/7/2014,8/27/2017,1.68,1,0,47.84,6.888889,79.856667
Bambalapittiya,400,48343334.46,46,1.5439,47.37,1.67,1.66,10/3/2014,2/25/2018,1.68,1,0,47.76,6.888889,79.856667
Bambalapittiya,400,47943109.08,45.87,1.5455,47.15,1.67,1.67,10/1/2014,2/12/2014,1.68,1,0,47.74,6.888889,79.856667
Bambalapittiya,400,47853611.21,45.85,1.5488,46.87,1.68,1.67,10/1/2014,3/4/2012,1.69,1,0,47.73,6.888889,79.856667
Bambalapittiya,400,47832668.38,45.8,1.55,46.85,1.68,1.67,9/29/2014,7/19/2014,1.69,0,0,47.61,6.888889,79.856667
Bambalapittiya,400,47794369.97,45.78,1.5509,46.82,1.69,1.68,9/29/2014,5/14/2013,1.69,0,0,47.37,6.888889,79.856667
Bambalapittiya,400,47669299.95,45.78,1.5556,46.79,1.69,1.68,9/27/2014,7/14/2015,1.69,0,0,47.36,6.888889,79.856667
Bambalapittiya,400,47610341.1,45.73,1.562,46.58,1.69,1.68,9/27/2014,,1.69,0,0,47.32,6.888889,79.856667
Bambalapittiya,400,47561364.22,45.59,1.5692,46.52,1.7,1.68,9/23/2014,9/3/2015,1.7,0,0,47.31,6.888889,79.856667
Bambalapittiya,400,47432537.58,45.23,1.5761,45.94,1.7,1.68,9/23/2014,4/22/2016,1.7,1,0,47.21,6.888889,79.856667
Bambalapittiya,400,47180498.83,45.14,1.5763,45.92,1.7,1.68,9/23/2014,4/4/2014,1.7,0,0,47.19,6.888889,79.856667
Bambalapittiya,400,47001713.52,45.12,1.5795,45.82,1.71,1.69,9/20/2014,2/19/2016,1.71,0,0,46.98,6.888889,79.856667
Bambalapittiya,400,46924189.56,45.02,1.5799,45.8,1.71,1.69,9/18/2014,,1.72,1,0,46.98,6.888889,79.856667
Bambalapittiya,400,46753716.37,45.01,1.5814,45.8,1.71,1.69,9/18/2014,12/1/2014,1.72,1,0,46.94,6.888889,79.856667
Bambalapittiya,400,46689977.09,44.99,1.5831,45.59,1.72,1.69,9/12/2014,2/10/2016,1.72,1,0,46.85,6.888889,79.856667
Bambalapittiya,400,46636059.91,44.57,1.5835,45.55,1.72,1.71,9/12/2014,4/14/2014,1.72,0,0,46.81,6.888889,79.856667
Bambalapittiya,400,46585960.1,44.46,1.5877,45.45,1.72,1.72,9/10/2014,2/28/2018,1.73,1,0,46.72,6.888889,79.856667
Bambalapittiya,400,46542791.26,44.28,1.5925,45.3,1.72,1.72,9/7/2014,7/1/2015,1.74,0,0,46.72,6.888889,79.856667
Bambalapittiya,400,46487170.3,44.21,1.5968,45.26,1.73,1.72,9/5/2014,3/10/2015,1.74,0,0,46.68,6.888889,79.856667
Bambalapittiya,400,46474287.23,44.1,1.5973,45.2,1.73,1.73,9/4/2014,11/12/2013,1.74,1,0,46.63,6.888889,79.856667
Bambalapittiya,400,46257539.2,43.95,1.5995,45.18,1.74,1.73,8/31/2014,,1.75,0,0,46.48,6.888889,79.856667
Bambalapittiya,400,45941121.2,43.95,1.6046,44.99,1.74,1.73,8/27/2014,10/12/2015,1.75,0,0,46.42,6.888889,79.856667
Bambalapittiya,400,45883910.55,43.89,1.6067,44.9,1.75,1.74,8/21/2014,,1.76,1,0,46.3,6.888889,79.856667
Bambalapittiya,400,45727525.16,43.87,1.6071,44.9,1.75,1.74,8/19/2014,5/5/2014,1.76,0,0,46.25,6.888889,79.856667
Bambalapittiya,400,45722740.67,43.8,1.6147,44.75,1.76,1.75,8/19/2014,1/16/2016,1.77,0,0,46.14,6.888889,79.856667
Bambalapittiya,400,45692778.72,43.47,1.6218,44.6,1.76,1.76,8/18/2014,7/16/2014,1.77,0,0,46.12,6.888889,79.856667
Bambalapittiya,400,45654325.63,43.46,1.6238,44.41,1.76,1.76,8/17/2014,12/25/2017,1.77,0,0,45.95,6.888889,79.856667
Bambalapittiya,400,45290247.94,43.45,1.6245,44.37,1.77,1.76,8/16/2014,2/14/2014,1.77,1,0,45.75,6.888889,79.856667
Bambalapittiya,400,45277480.65,43.44,1.6255,44.36,1.77,1.77,8/13/2014,8/14/2012,1.77,0,0,45.59,6.888889,79.856667
Bambalapittiya,400,45257702.24,43.21,1.6277,44.35,1.77,1.77,8/13/2014,10/14/2012,1.77,1,0,45.58,6.888889,79.856667
Bambalapittiya,400,45136296.73,43.07,1.6299,44.22,1.77,1.77,8/12/2014,1/2/2018,1.77,1,0,45.45,6.888889,79.856667
Bambalapittiya,400,45115271.42,43.04,1.6316,44.21,1.78,1.77,8/9/2014,4/29/2014,1.78,1,0,45.3,6.888889,79.856667
Bambalapittiya,400,45016067.73,42.99,1.6331,44.14,1.78,1.77,8/9/2014,12/13/2014,1.78,0,0,45.08,6.888889,79.856667
Bambalapittiya,400,44973385.68,42.93,1.6339,43.97,1.78,1.78,8/8/2014,9/18/2015,1.79,1,0,44.99,6.888889,79.856667
Bambalapittiya,400,44868836.09,42.88,1.6345,43.93,1.79,1.78,8/5/2014,1/10/2013,1.79,0,0,44.99,6.888889,79.856667
Bambalapittiya,400,44820753.63,42.87,1.6359,43.9,1.79,1.78,8/4/2014,1/31/2018,1.79,0,0,44.95,6.888889,79.856667
Havelock Town,500,44771015.35,42.76,1.6407,43.75,1.8,1.78,8/3/2014,2/13/2018,1.79,1,0,44.84,6.879444,79.865278
Havelock Town,500,44618250.85,42.37,1.6434,43.56,1.8,1.78,8/2/2014,,1.8,1,0,44.81,6.879444,79.865278
Havelock Town,500,44609908.11,42.35,1.6435,43.5,1.81,1.79,7/30/2014,2/24/2012,1.8,1,0,44.74,6.879444,79.865278
Havelock Town,500,44517578.68,42.27,1.646,43.27,1.82,1.79,7/27/2014,11/3/2017,1.8,1,0,44.7,6.879444,79.865278
Havelock Town,500,44476183.74,42.27,1.647,43.18,1.82,1.79,7/26/2014,12/21/2014,1.81,1,0,44.63,6.879444,79.865278
Havelock Town,500,44268072.47,42.25,1.6474,43.15,1.83,1.81,7/21/2014,4/3/2016,1.81,0,0,44.59,6.879444,79.865278
Havelock Town,500,44249807.32,42.21,1.6565,43.04,1.83,1.82,7/17/2014,,1.81,0,0,44.45,6.879444,79.865278
Havelock Town,500,44238524.01,42.17,1.6572,42.89,1.83,1.82,7/17/2014,4/3/2014,1.81,1,0,44.17,6.879444,79.865278
Havelock Town,500,44142186.53,42.13,1.6658,42.85,1.83,1.82,7/16/2014,7/25/2016,1.82,0,0,44.15,6.879444,79.865278
Havelock Town,500,44126950.75,42.09,1.6681,42.71,1.83,1.82,7/16/2014,10/25/2015,1.82,0,0,44.14,6.879444,79.865278
Havelock Town,500,44114281.21,41.94,1.6697,42.55,1.84,1.82,7/14/2014,3/16/2014,1.82,0,0,43.91,6.879444,79.865278
Havelock Town,500,44078660.69,41.92,1.6726,42.54,1.84,1.82,7/14/2014,6/1/2017,1.83,0,0,43.9,6.879444,79.865278
Havelock Town,500,44052430.58,41.74,1.6742,42.47,1.84,1.82,7/12/2014,7/22/2012,1.83,0,0,43.84,6.879444,79.865278
Havelock Town,500,43838338.05,41.59,1.6796,42.38,1.84,1.83,7/10/2014,,1.83,0,0,43.76,6.879444,79.865278
Havelock Town,500,43767039.52,41.52,1.6812,42.19,1.84,1.83,7/6/2014,2/4/2016,1.83,1,0,43.73,6.879444,79.865278
Havelock Town,500,43723149.67,41.35,1.6865,42.07,1.85,1.83,7/6/2014,3/11/2012,1.83,0,0,43.73,6.879444,79.865278
Havelock Town,500,43656326.58,41.32,1.6884,42,1.85,1.84,7/4/2014,12/28/2013,1.83,1,0,43.5,6.879444,79.865278
Havelock Town,500,43607645.5,41.32,1.691,41.93,1.85,1.84,7/2/2014,,1.83,0,0,43.37,6.879444,79.865278
